"row_id","Species","weight","Weighting","WeightAlgorithm","Normalization","Design","Route","Model","TrainWeighting","Fold","FitKey","Stage"
39,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
40,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
41,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
42,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
43,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
44,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
45,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
46,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
47,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
48,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
49,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
50,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
51,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
52,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
53,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
54,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
55,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
56,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
57,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
58,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",1,"binary Null record_equal fivefold 1","cv"
1,"synthetic_01",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
2,"synthetic_01",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
3,"synthetic_01",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
4,"synthetic_03",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
5,"synthetic_03",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
6,"synthetic_03",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
7,"synthetic_03",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
8,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
9,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
10,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
11,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
12,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
13,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
14,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
15,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
16,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
17,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
18,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
19,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
20,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
21,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
22,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
23,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
24,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
25,"synthetic_07",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
26,"synthetic_07",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
27,"synthetic_07",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
28,"synthetic_07",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
29,"synthetic_07",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
30,"synthetic_07",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
31,"synthetic_07",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
32,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
33,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
34,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
35,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
36,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
37,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
38,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
39,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
40,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
41,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
42,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
43,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
44,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
45,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
46,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
47,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
48,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
49,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
50,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
51,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
52,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
53,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
54,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
55,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
56,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
57,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
58,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",2,"binary Null record_equal fivefold 2","cv"
1,"synthetic_01",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
2,"synthetic_01",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
3,"synthetic_01",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
4,"synthetic_02",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
5,"synthetic_02",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
6,"synthetic_02",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
7,"synthetic_02",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
8,"synthetic_03",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
9,"synthetic_03",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
10,"synthetic_03",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
11,"synthetic_03",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
12,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
13,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
14,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
15,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
16,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
17,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
18,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
19,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
20,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
21,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
22,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
23,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
24,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
25,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
26,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
27,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
28,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
29,"synthetic_08",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
30,"synthetic_08",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
31,"synthetic_08",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
32,"synthetic_08",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
33,"synthetic_08",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
34,"synthetic_08",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
35,"synthetic_08",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
36,"synthetic_08",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
37,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
38,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","fivefold","binary","Null","record_equal",3,"binary Null record_equal fivefold 3","cv"
