"row_id","Species","weight","Weighting","WeightAlgorithm","Normalization","Design","Route","Model","TrainWeighting","Fold","FitKey","Stage"
16,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
17,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
18,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
19,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
20,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
21,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
22,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
23,"synthetic_09",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
24,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
25,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
26,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
27,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
28,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
29,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
30,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
31,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
32,"synthetic_10",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
33,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
34,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
35,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
36,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
37,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
38,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
39,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
40,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
41,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
42,"synthetic_11",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",1,"e0e37823be5a93f0208dd5dfc4ef8b4643feb365f9405c81245a812cb29eb161","cv"
1,"synthetic_01",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
2,"synthetic_01",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
3,"synthetic_01",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
4,"synthetic_02",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
5,"synthetic_02",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
6,"synthetic_02",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
7,"synthetic_02",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
8,"synthetic_03",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
9,"synthetic_03",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
10,"synthetic_03",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
11,"synthetic_03",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
12,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
13,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
14,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
15,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
16,"synthetic_04",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
17,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
18,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
19,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
20,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
21,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
22,"synthetic_05",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
23,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
24,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
25,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
26,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
27,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
28,"synthetic_06",1,"record_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","record_equal",2,"cf33deb55e2cb4c8b7434722641299f770cfa60facb701434645401766276895","cv"
1,"synthetic_07",1.2,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
2,"synthetic_07",1.2,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
3,"synthetic_07",1.2,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
4,"synthetic_07",1.2,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
5,"synthetic_07",1.2,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
6,"synthetic_07",1.2,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
7,"synthetic_07",1.2,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
8,"synthetic_08",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
9,"synthetic_08",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
10,"synthetic_08",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
11,"synthetic_08",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
12,"synthetic_08",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
13,"synthetic_08",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
14,"synthetic_08",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
15,"synthetic_08",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
16,"synthetic_09",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
17,"synthetic_09",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
18,"synthetic_09",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
19,"synthetic_09",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
20,"synthetic_09",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
21,"synthetic_09",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
22,"synthetic_09",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
23,"synthetic_09",1.05,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
24,"synthetic_10",0.933333333333333,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
25,"synthetic_10",0.933333333333333,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
26,"synthetic_10",0.933333333333333,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
27,"synthetic_10",0.933333333333333,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
28,"synthetic_10",0.933333333333333,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
29,"synthetic_10",0.933333333333333,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
30,"synthetic_10",0.933333333333333,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
31,"synthetic_10",0.933333333333333,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
32,"synthetic_10",0.933333333333333,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
33,"synthetic_11",0.84,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
34,"synthetic_11",0.84,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
35,"synthetic_11",0.84,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
36,"synthetic_11",0.84,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
37,"synthetic_11",0.84,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
38,"synthetic_11",0.84,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
39,"synthetic_11",0.84,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
40,"synthetic_11",0.84,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
41,"synthetic_11",0.84,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
42,"synthetic_11",0.84,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",1,"d3d08bd3b56213ee475df2b6b8c4ec86d489b671ab7f0e667c4f4a2897b61fcc","cv"
1,"synthetic_01",1.55555555555556,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",2,"32fbdf29abb04b9a70b1264f43ceff288cdbf708fde57ceba750f502a945b2bf","cv"
2,"synthetic_01",1.55555555555556,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",2,"32fbdf29abb04b9a70b1264f43ceff288cdbf708fde57ceba750f502a945b2bf","cv"
3,"synthetic_01",1.55555555555556,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",2,"32fbdf29abb04b9a70b1264f43ceff288cdbf708fde57ceba750f502a945b2bf","cv"
4,"synthetic_02",1.16666666666667,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",2,"32fbdf29abb04b9a70b1264f43ceff288cdbf708fde57ceba750f502a945b2bf","cv"
5,"synthetic_02",1.16666666666667,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",2,"32fbdf29abb04b9a70b1264f43ceff288cdbf708fde57ceba750f502a945b2bf","cv"
6,"synthetic_02",1.16666666666667,"species_equal","N_train/(S_train*R_species); total_weight=N_train","total_weight_equals_record_count","integration","binary","Null","species_equal",2,"32fbdf29abb04b9a70b1264f43ceff288cdbf708fde57ceba750f502a945b2bf","cv"
