"Design","Fold","Route","Model","TrainWeighting","RecordID","Species","Type","ObservedPoint","PredictedPoint","EvalWeighting","EvaluationWeight","SignedError","FitKey","RunPurpose"
"integration",2,"joint_bb","Null","record_equal","SYN_8_5","synthetic_08","exact",0.15,0.499589171110213,"record_equal",1,0.349589171110213,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_8_7","synthetic_08","count",0.285714285714286,0.499589171110213,"record_equal",1,0.213874885395927,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_8_8","synthetic_08","exact",0.85,0.499589171110213,"record_equal",1,-0.350410828889787,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_8_10","synthetic_08","count",0.6,0.499589171110213,"record_equal",1,-0.100410828889787,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_8_11","synthetic_08","exact",0.35,0.499589171110213,"record_equal",1,0.149589171110213,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_9_1","synthetic_09","count",0.666666666666667,0.499589171110213,"record_equal",1,-0.167077495556454,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_9_2","synthetic_09","exact",0.35,0.499589171110213,"record_equal",1,0.149589171110213,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_9_4","synthetic_09","count",0.166666666666667,0.499589171110213,"record_equal",1,0.332922504443546,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_9_5","synthetic_09","exact",0.65,0.499589171110213,"record_equal",1,-0.150410828889787,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_9_7","synthetic_09","count",0.875,0.499589171110213,"record_equal",1,-0.375410828889787,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_9_8","synthetic_09","exact",0.15,0.499589171110213,"record_equal",1,0.349589171110213,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_9_10","synthetic_09","count",0.363636363636364,0.499589171110213,"record_equal",1,0.135952807473849,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_9_11","synthetic_09","exact",0.85,0.499589171110213,"record_equal",1,-0.350410828889787,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_10_1","synthetic_10","count",0.4,0.499589171110213,"record_equal",1,0.099589171110213,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_10_2","synthetic_10","exact",0.85,0.499589171110213,"record_equal",1,-0.350410828889787,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_10_4","synthetic_10","count",0.666666666666667,0.499589171110213,"record_equal",1,-0.167077495556454,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_10_5","synthetic_10","exact",0.35,0.499589171110213,"record_equal",1,0.149589171110213,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_10_7","synthetic_10","count",0.111111111111111,0.499589171110213,"record_equal",1,0.388478059999102,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_10_8","synthetic_10","exact",0.65,0.499589171110213,"record_equal",1,-0.150410828889787,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_10_10","synthetic_10","count",0.833333333333333,0.499589171110213,"record_equal",1,-0.33374416222312,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_10_11","synthetic_10","exact",0.15,0.499589171110213,"record_equal",1,0.349589171110213,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_10_13","synthetic_10","count",0.375,0.499589171110213,"record_equal",1,0.124589171110213,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_11_1","synthetic_11","count",0.818181818181818,0.499589171110213,"record_equal",1,-0.318592647071605,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_11_2","synthetic_11","exact",0.15,0.499589171110213,"record_equal",1,0.349589171110213,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_11_4","synthetic_11","count",0.285714285714286,0.499589171110213,"record_equal",1,0.213874885395927,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_11_5","synthetic_11","exact",0.85,0.499589171110213,"record_equal",1,-0.350410828889787,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_11_7","synthetic_11","count",0.6,0.499589171110213,"record_equal",1,-0.100410828889787,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_11_8","synthetic_11","exact",0.35,0.499589171110213,"record_equal",1,0.149589171110213,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_11_10","synthetic_11","count",0.166666666666667,0.499589171110213,"record_equal",1,0.332922504443546,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_11_11","synthetic_11","exact",0.65,0.499589171110213,"record_equal",1,-0.150410828889787,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_11_13","synthetic_11","count",0.888888888888889,0.499589171110213,"record_equal",1,-0.389299717778676,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_11_14","synthetic_11","exact",1,0.499589171110213,"record_equal",1,-0.500410828889787,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_1_1","synthetic_01","count",0.625,0.512580538442535,"species_equal",2.12121212121212,-0.112419461557465,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_1_2","synthetic_01","exact",0.35,0.512580538442535,"species_equal",2.12121212121212,0.162580538442535,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_1_4","synthetic_01","count",0.181818181818182,0.512580538442535,"species_equal",2.12121212121212,0.330762356624353,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_2_1","synthetic_02","count",0.333333333333333,0.512580538442535,"species_equal",1.59090909090909,0.179247205109202,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_2_2","synthetic_02","exact",0.85,0.512580538442535,"species_equal",1.59090909090909,-0.337419461557465,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_2_4","synthetic_02","count",0.666666666666667,0.512580538442535,"species_equal",1.59090909090909,-0.154086128224132,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_2_5","synthetic_02","exact",0.35,0.512580538442535,"species_equal",1.59090909090909,0.162580538442535,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_3_1","synthetic_03","count",0.8,0.512580538442535,"species_equal",1.59090909090909,-0.287419461557465,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_3_2","synthetic_03","exact",0.15,0.512580538442535,"species_equal",1.59090909090909,0.362580538442535,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_3_4","synthetic_03","count",0.333333333333333,0.512580538442535,"species_equal",1.59090909090909,0.179247205109202,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_3_5","synthetic_03","exact",0.85,0.512580538442535,"species_equal",1.59090909090909,-0.337419461557465,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_4_1","synthetic_04","count",0.181818181818182,0.512580538442535,"species_equal",1.27272727272727,0.330762356624353,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_4_2","synthetic_04","exact",0.65,0.512580538442535,"species_equal",1.27272727272727,-0.137419461557465,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_4_4","synthetic_04","count",0.857142857142857,0.512580538442535,"species_equal",1.27272727272727,-0.344562318700322,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_4_5","synthetic_04","exact",0.15,0.512580538442535,"species_equal",1.27272727272727,0.362580538442535,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_4_7","synthetic_04","count",0.4,0.512580538442535,"species_equal",1.27272727272727,0.112580538442535,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_5_1","synthetic_05","count",0.666666666666667,0.512580538442535,"species_equal",1.06060606060606,-0.154086128224132,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_5_2","synthetic_05","exact",0.35,0.512580538442535,"species_equal",1.06060606060606,0.162580538442535,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_5_4","synthetic_05","count",0.125,0.512580538442535,"species_equal",1.06060606060606,0.387580538442535,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_5_5","synthetic_05","exact",0.65,0.512580538442535,"species_equal",1.06060606060606,-0.137419461557465,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_5_7","synthetic_05","count",0.818181818181818,0.512580538442535,"species_equal",1.06060606060606,-0.305601279739283,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_5_8","synthetic_05","exact",0.15,0.512580538442535,"species_equal",1.06060606060606,0.362580538442535,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_6_1","synthetic_06","count",0.333333333333333,0.512580538442535,"species_equal",1.06060606060606,0.179247205109202,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_6_2","synthetic_06","exact",0.85,0.512580538442535,"species_equal",1.06060606060606,-0.337419461557465,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_6_4","synthetic_06","count",0.666666666666667,0.512580538442535,"species_equal",1.06060606060606,-0.154086128224132,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_6_5","synthetic_06","exact",0.35,0.512580538442535,"species_equal",1.06060606060606,0.162580538442535,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_6_7","synthetic_06","count",0.166666666666667,0.512580538442535,"species_equal",1.06060606060606,0.345913871775868,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",1,"joint_bb","Null","record_equal","SYN_6_8","synthetic_06","exact",0.65,0.512580538442535,"species_equal",1.06060606060606,-0.137419461557465,"e4c65b240dedb9eb39e840fabc91f682053074559c5a48c46902532e4e38daa1","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_7_1","synthetic_07","count",0.857142857142857,0.499589171110213,"species_equal",0.909090909090909,-0.357553686032644,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_7_2","synthetic_07","exact",0.15,0.499589171110213,"species_equal",0.909090909090909,0.349589171110213,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_7_4","synthetic_07","count",0.4,0.499589171110213,"species_equal",0.909090909090909,0.099589171110213,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_7_5","synthetic_07","exact",0.85,0.499589171110213,"species_equal",0.909090909090909,-0.350410828889787,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_7_7","synthetic_07","count",0.666666666666667,0.499589171110213,"species_equal",0.909090909090909,-0.167077495556454,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_7_8","synthetic_07","exact",0.35,0.499589171110213,"species_equal",0.909090909090909,0.149589171110213,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_7_10","synthetic_07","count",0.111111111111111,0.499589171110213,"species_equal",0.909090909090909,0.388478059999102,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
"integration",2,"joint_bb","Null","record_equal","SYN_8_1","synthetic_08","count",0.125,0.499589171110213,"species_equal",0.795454545454545,0.374589171110213,"39dd0cc3a6b9d732d6851529ea6d93d510563b96056436f4f2493e971413d8b7","INTEGRATION_TEST_ONLY"
